weekday;day;month;year;time;EA+ AVAC IT ALF1P0 (KWh);EA+ AVAC IT BVTP1 (KWh);EA+ AVAC IT ALF2A1 (KWh);EA+ AVAC IT ALF2A7+A8 (KWh);EA+ AVAC IT PDG (KWh);EA+ AVAC IT SNT (KWh);EA+ AVAC CMB (KWh);EA+ AVAC IT ALF1P-1 (KWh);EA+ AVAC FNC (KWh);EA+ AVAC IT FAR (KWh);EA+ AVAC IT BVTP0 (KWh);EA+ AVAC FMC (KWh);EA+ AVAC IT PTM (KWh);EA+ AVAC IT RAN (KWh);EA+ AVAC IT MAT (KWh);EA+ AVAC IT AVR (KWh)
Mon;4;6;2018;21:45;9,2;12,0;9,91;39,32;1,82;7,86;2,46;23,96;2,32;3,93;20,23;2,66;2,44;3,2;12,14;3,83
Mon;4;6;2018;22:00;12,0;13,9;11,12;38,29;2,5;9,06;2,17;25,05;3,05;3,56;17,66;2,97;3,12;3,4;12,49;8,05
Mon;4;6;2018;22:15;7,9;10,7;10,22;37,81;3,33;6,89;2,53;23,25;2,79;3,55;20,19;3,43;2,35;3,1;12,58;4,12
Mon;4;6;2018;22:30;12,6;11,7;10,73;38,11;2,35;9,08;2,1;23,73;1,9;3,56;18,69;2,75;3,12;3,2;12,27;3,93
Mon;4;6;2018;22:45;10,2;13,8;10,36;39,11;2,04;6,94;2,51;24,49;1,9;3,55;18,38;3,64;2,48;3,1;13,51;3,83
Mon;4;6;2018;23:00;13,4;12,0;9,74;39,01;3,32;6,76;2,48;24,7;1,9;3,55;19,78;2,95;3,0;3,0;11,93;3,83
Mon;4;6;2018;23:15;9,1;11,3;10,92;38,02;3,32;7,86;2,12;22,72;3,03;3,55;18,65;3,55;2,53;3,0;12,78;3,83
Mon;4;6;2018;23:30;10,7;12,1;10,38;38,59;1,15;5,26;2,54;23,75;2,86;3,55;20,52;3,0;2,36;2,9;12,33;3,83
Mon;4;6;2018;23:45;10,8;14,1;10,79;38,31;3,33;9,1;2,06;24,96;1,91;3,55;16,54;3,32;3,1;2,8;12,77;3,83
Tue;5;6;2018;00:00;12,5;11,7;10,77;38,31;2,34;4,15;2,4;24,9;1,91;3,55;16,91;2,39;2,2;3,0;12,34;3,82
Tue;5;6;2018;00:15;11,5;10,7;9,72;33,44;2,0;7,67;2,16;22,33;1,91;3,54;16,91;2,69;2,72;2,8;12,38;3,82
Tue;5;6;2018;00:30;10,9;13,0;10,86;39,03;3,34;5,24;2,19;23,99;2,76;3,56;20,44;2,56;2,16;2,9;13,64;3,92
Tue;5;6;2018;00:45;9,2;12,9;10,28;39,29;2,5;8,91;2,34;24,91;3,06;3,59;20,4;3,23;2,51;2,8;12,72;3,82
Tue;5;6;2018;01:00;10,4;11,1;10,47;38,64;1,82;4,12;1,98;22,81;2,38;3,56;20,43;2,74;2,88;2,8;13,55;3,82
Tue;5;6;2018;01:15;11,5;11,5;11,36;38,44;3,34;5,8;2,41;23,7;1,92;3,61;18,2;2,7;2,43;2,8;11,97;3,72
Tue;5;6;2018;01:30;12,4;14,1;10,08;39,0;3,34;7,0;2,09;24,9;1,92;3,62;19,01;3,33;2,42;2,7;13,21;3,82
Tue;5;6;2018;01:45;10,8;11,6;10,86;39,07;1,0;3,89;2,13;23,58;2,01;3,67;15,26;3,07;2,27;2,8;12,15;8,06
Tue;5;6;2018;02:00;10,2;11,0;10,25;39,05;3,33;7,64;2,36;22,06;3,07;3,68;17,3;2,63;3,01;2,8;12,64;5,54
Tue;5;6;2018;02:15;9,5;12,3;10,55;38,02;3,33;3,97;1,97;24,92;3,01;3,7;19,63;3,11;1,92;2,7;12,68;3,52
Tue;5;6;2018;02:30;11,9;13,4;10,88;36,11;1,56;6,25;2,39;24,55;1,91;3,73;10,55;3,19;2,69;2,7;12,78;3,83
Tue;5;6;2018;02:45;12,3;11,1;9,92;38,2;2,72;6,58;2,13;21,78;1,92;3,76;16,55;2,71;2,07;2,4;12,55;5,68
Tue;5;6;2018;03:00;10,9;11,4;10,99;37,34;3,34;3,96;2,15;24,06;1,91;3,77;13,59;3,69;2,7;2,4;12,39;3,63
Tue;5;6;2018;03:15;11,0;13,2;10,37;37,33;3,34;7,32;2,35;24,6;2,75;3,8;15,68;2,54;2,05;2,4;13,2;3,82
Tue;5;6;2018;03:30;8,3;11,9;10,77;39,03;0,99;5,49;1,94;22,23;3,07;3,83;13,08;3,07;2,51;2,3;11,94;4,09
Tue;5;6;2018;03:45;11,2;11,4;10,82;39,21;3,0;4,3;2,4;24,06;2,29;3,87;15,62;3,15;2,02;2,3;13,0;5,65
Tue;5;6;2018;04:00;9,1;11,7;10,01;36,11;3,33;7,53;2,06;24,53;1,92;3,95;13,32;2,18;2,89;2,2;11,92;3,82
Tue;5;6;2018;04:15;13,5;13,4;11,1;36,63;2,8;3,66;2,13;22,1;1,92;4,38;15,61;2,44;1,92;2,2;13,2;3,63
Tue;5;6;2018;04:30;9,6;11,1;9,98;38,79;1,09;8,01;2,36;23,17;2,37;5,67;13,34;2,32;1,92;2,3;11,89;3,73
Tue;5;6;2018;04:45;12,6;11,6;10,74;37,94;3,34;3,65;1,94;24,46;3,07;5,46;14,94;2,04;2,47;2,3;12,5;3,83
Tue;5;6;2018;05:00;7,1;12,0;10,97;37,7;2,12;5,23;2,26;22,24;2,63;5,47;13,19;2,42;2,47;2,2;11,66;6,2
Tue;5;6;2018;05:15;12,7;14,0;9,81;38,35;2,45;4,29;2,19;23,11;1,91;5,5;14,27;2,07;1,94;2,1;11,12;3,63
Tue;5;6;2018;05:30;9,3;10,8;10,1;37,11;3,34;7,35;1,98;24,37;1,92;3,59;13,99;2,1;1,92;2,1;11,47;3,83
Tue;5;6;2018;05:45;13,8;11,7;9,86;38,02;3,21;3,69;2,32;23,2;1,99;3,53;13,5;2,56;2,45;2,1;11,23;6,54
Tue;5;6;2018;06:00;9,1;13,0;10,0;38,09;0,91;6,92;1,95;22,14;3,06;3,54;10,94;2,64;1,91;2,1;10,73;3,63
Tue;5;6;2018;06:15;11,1;12,6;10,36;36,85;3,34;4,06;2,17;24,41;3,03;3,55;12,55;2,18;2,51;2,1;11,63;3,83
Tue;5;6;2018;06:30;8,4;11,3;9,49;39,13;3,34;6,45;2,21;24,31;1,91;3,56;13,31;2,35;1,93;2,1;10,75;7,94
Tue;5;6;2018;06:45;10,3;11,5;10,42;39,3;2,49;5,45;1,87;21,72;1,91;3,55;14,96;2,68;1,93;2,0;12,77;5,0
Tue;5;6;2018;07:00;10,2;13,3;9,45;38,33;1,52;4,88;2,31;23,49;1,91;3,55;12,92;2,66;2,14;2,1;12,01;3,73
Tue;5;6;2018;07:15;11,2;11,4;10,71;37,08;3,35;6,9;2,05;24,31;2,65;3,55;13,64;2,25;2,12;2,1;14,43;4,55
Tue;5;6;2018;07:30;12,6;11,8;10,88;38,46;3,35;3,81;2,03;23,09;3,07;3,54;10,67;2,52;1,9;2,3;33,49;8,92
Tue;5;6;2018;07:45;8,6;12,3;9,71;38,17;0,86;9,81;2,32;23,24;2,33;3,55;13,24;2,83;2,28;2,3;32,09;3,83
Tue;5;6;2018;08:00;11,5;12,9;11,7;39,53;3,25;3,91;1,86;24,86;1,91;3,59;15,68;2,86;2,05;2,4;32,0;3,72
Tue;5;6;2018;08:15;8,5;11,2;10,41;39,12;3,32;7,59;2,34;24,03;1,91;3,65;14,98;2,68;3,22;2,6;25,36;3,62
Tue;5;6;2018;08:30;13,8;11,9;10,23;38,24;3,14;7,11;2,19;22,47;2,19;3,7;15,08;3,56;3,22;2,8;26,76;7,13
Tue;5;6;2018;08:45;9,6;12,8;10,93;39,14;0,75;6,06;2,29;24,9;3,06;3,74;16,35;2,58;3,04;2,8;31,52;4,8
Tue;5;6;2018;09:00;12,9;12,0;10,89;40,09;3,3;11,34;2,32;24,46;3,0;3,76;13,8;3,15;2,95;3,0;25,1;3,86
Tue;5;6;2018;09:15;6,8;11,6;10,65;39,57;3,32;4,14;3,25;16,36;1,91;3,81;15,91;3,32;2,77;2,9;26,98;10,12
Tue;5;6;2018;09:30;12,7;11,5;10,98;39,89;3,32;9,65;2,22;27,11;1,91;3,86;14,04;2,45;2,62;2,8;27,58;4,45
Tue;5;6;2018;09:45;8,8;14,1;9,87;40,25;2,37;5,35;2,49;25,17;2,26;3,93;15,39;2,82;2,64;2,6;24,76;5,31
Tue;5;6;2018;10:00;9,8;10,9;11,61;39,61;0,84;10,58;2,24;17,99;3,06;4,89;10,91;2,37;2,69;2,7;29,54;3,88
Tue;5;6;2018;10:15;13,1;11,6;10,75;39,82;3,32;12,99;2,59;29,45;3,05;5,73;14,24;2,8;2,74;2,6;25,18;6,84
Tue;5;6;2018;10:30;8,5;13,0;10,09;40,35;3,31;6,88;2,59;25,28;2,26;5,52;14,24;2,37;2,67;2,5;28,24;6,47
Tue;5;6;2018;10:45;14,0;12,5;10,52;39,9;3,31;8,99;2,59;25,56;1,9;5,51;15,94;2,98;2,65;2,4;27,9;4,42
Tue;5;6;2018;11:00;10,0;11,2;9,82;39,84;1,69;11,57;2,59;25,25;1,9;5,58;16,86;8,56;2,48;2,6;24,72;4,32
Tue;5;6;2018;11:15;12,8;12,2;11,66;40,6;1,53;11,21;2,59;24,71;2,75;5,44;14,18;7,4;2,83;2,6;28,96;5,23
Tue;5;6;2018;11:30;8,4;13,5;10,64;39,88;3,36;12,48;2,59;23,31;3,06;3,55;16,43;8,18;2,76;2,8;26,84;9,37
Tue;5;6;2018;11:45;11,3;11,1;10,86;40,1;2,21;14,67;2,59;25,42;2,87;3,56;16,58;3,21;2,73;2,8;27,12;6,57
Tue;5;6;2018;12:00;10,9;11,9;11,0;40,7;2,3;16,73;2,6;25,32;1,91;3,56;16,26;4,86;2,59;3,0;27,96;6,07
Tue;5;6;2018;12:15;13,4;13,4;11,84;40,47;3,34;16,89;2,58;23,71;1,91;3,56;16,44;4,44;2,95;3,1;25,35;5,3
Tue;5;6;2018;12:30;10,9;12,4;10,88;40,22;2,91;15,06;2,58;24,01;1,9;3,57;16,29;4,79;2,69;3,2;31,18;4,82
Tue;5;6;2018;12:45;11,3;11,5;10,84;40,69;2,13;13,64;2,58;25,44;2,51;3,57;16,45;4,78;2,86;3,3;25,93;4,13
Tue;5;6;2018;13:00;9,3;11,9;11,75;42,57;3,41;15,42;2,58;25,42;3,06;3,56;15,22;4,43;2,96;3,2;26,3;5,98
Tue;5;6;2018;13:15;10,4;14,5;10,75;40,06;1,21;16,75;2,57;23,41;3,07;3,57;12,95;4,66;2,74;3,2;29,76;4,63
Tue;5;6;2018;13:30;12,3;10,7;11,34;40,49;3,34;16,88;2,57;25,0;1,99;3,62;16,1;4,5;1,5;3,2;26,94;4,8
Tue;5;6;2018;13:45;11,5;11,8;11,44;41,25;3,38;13,91;2,57;25,41;1,91;3,68;16,29;5,5;1,84;3,0;28,72;7,55
Tue;5;6;2018;14:00;12,9;13,2;11,03;40,33;1,76;14,56;2,58;24,94;1,94;3,74;16,21;3,7;1,91;3,2;25,49;7,64
Tue;5;6;2018;14:15;9,9;12,5;11,49;40,36;3,27;17,03;2,57;23,48;3,06;3,79;16,23;4,64;2,47;3,2;27,87;6,04
Tue;5;6;2018;14:30;10,1;11,5;11,35;41,05;3,35;16,92;2,57;25,08;3,06;3,86;16,28;4,01;2,47;3,0;30,3;8,53
Tue;5;6;2018;14:45;12,6;11,8;11,57;44,92;3,32;17,11;2,57;25,46;3,07;4,45;16,14;3,85;2,63;3,2;25,23;6,97
Tue;5;6;2018;15:00;11,9;13,7;11,98;45,11;2,13;17,25;2,57;23,66;2,23;5,13;15,93;4,34;3,02;3,0;28,07;6,23
Tue;5;6;2018;15:15;13,2;11,2;11,26;41,06;1,5;14,39;2,58;24,56;1,91;3,84;15,08;3,55;2,34;3,0;28,36;5,12
Tue;5;6;2018;15:30;11,3;12,0;11,66;40,92;3,33;15,81;2,57;25,44;1,91;4,24;14,45;3,78;3,15;2,8;26,93;6,69
Tue;5;6;2018;15:45;10,3;13,0;10,69;40,45;3,33;17,26;2,58;23,82;2,55;5,78;15,4;3,79;2,9;2,5;29,37;7,47
Tue;5;6;2018;16:00;11,2;12,5;11,14;41,01;3,26;17,2;2,58;24,3;3,06;5,56;14,06;3,78;2,93;2,5;26,22;4,72
Tue;5;6;2018;16:15;11,7;11,1;11,69;39,8;0,74;17,33;2,58;25,75;3,06;5,55;16,29;3,78;2,79;2,4;27,62;3,72
Tue;5;6;2018;16:30;12,7;11,8;11,94;40,8;3,21;17,18;2,59;25,06;2,14;5,58;14,71;3,64;2,93;2,4;30,3;3,82
Tue;5;6;2018;16:45;11,7;12,2;11,23;46,36;3,33;17,26;2,59;23,19;1,91;5,31;17,04;3,96;3,15;2,3;24,79;6,14
Tue;5;6;2018;17:00;9,0;13,4;10,69;41,66;3,33;17,29;2,59;25,33;1,91;3,57;15,46;3,95;3,06;2,4;27,98;8,34
Tue;5;6;2018;17:15;13,2;11,2;11,64;40,44;2,23;17,13;2,59;23,28;2,47;3,57;16,12;3,81;3,15;2,5;28,59;3,53
Tue;5;6;2018;17:30;11,6;11,4;11,05;40,44;1,52;17,13;2,6;24,69;3,06;3,57;15,65;3,53;3,14;2,6;25,43;8,97
Tue;5;6;2018;17:45;14,7;12,9;11,58;40,73;3,33;14,84;2,59;24,09;2,97;3,57;15,98;3,63;2,96;2,4;29,29;4,76
Tue;5;6;2018;18:00;11,2;12,5;10,72;40,5;3,32;19,38;2,59;23,93;1,91;3,56;13,02;4,13;3,14;2,7;26,81;5,9
Tue;5;6;2018;18:15;12,5;11,5;10,76;40,83;3,32;22,83;2,59;24,27;1,91;3,57;15,55;4,08;3,09;2,6;26,48;10,2
Tue;5;6;2018;18:30;7,9;11,3;10,72;38,75;0,79;20,08;2,59;23,88;1,91;3,57;15,28;3,6;3,15;2,6;28,74;5,11
Tue;5;6;2018;18:45;14,7;13,6;11,82;38,08;2,64;20,18;2,59;24,72;2,52;3,58;15,35;3,79;3,14;2,7;26,74;6,83
Tue;5;6;2018;19:00;10,0;11,0;10,66;39,19;3,33;17,45;2,53;24,72;3,06;4,99;13,1;4,31;3,15;2,7;25,37;8,33
Tue;5;6;2018;19:15;13,7;11,7;10,78;41,19;3,25;18,18;2,52;24,41;2,77;4,0;15,23;4,11;3,15;2,9;21,42;10,52
Tue;5;6;2018;19:30;7,7;12,8;11,25;44,21;1,19;15,07;2,52;24,23;1,91;3,6;15,13;3,74;3,14;2,9;13,12;7,23
Tue;5;6;2018;19:45;13,7;12,1;9,99;39,33;3,33;15,48;2,52;23,58;1,9;3,65;15,42;4,61;3,14;2,9;15,56;5,51
Tue;5;6;2018;20:00;9,9;11,6;10,41;39,57;3,34;15,4;2,53;23,68;1,9;3,94;13,13;3,92;3,07;3,0;14,05;6,03
Tue;5;6;2018;20:15;14,8;11,5;9,84;39,77;3,16;11,87;2,53;23,88;2,74;5,19;15,39;4,38;3,13;2,8;12,13;9,41
Tue;5;6;2018;20:30;9,8;13,4;10,83;39,33;0,75;11,49;2,53;24,27;3,06;3,65;15,12;3,48;3,13;3,0;16,03;5,99
Tue;5;6;2018;20:45;12,6;11,5;10,6;39,25;3,16;11,42;2,53;24,03;2,72;3,72;15,4;3,75;3,13;3,0;11,45;9,68
Tue;5;6;2018;21:00;7,7;11,4;10,59;38,9;3,33;11,44;2,53;23,2;1,91;3,78;14,15;3,73;3,13;3,0;12,91;8,58
Tue;5;6;2018;21:15;14,1;11,8;11,25;37,01;1,93;11,41;2,53;23,84;1,9;3,85;15,54;3,73;3,12;2,9;11,79;10,35
Tue;5;6;2018;21:30;9,7;13,8;10,7;38,74;2,27;11,39;2,52;22,96;1,9;5,36;15,04;3,73;2,8;3,0;14,13;6,37
Tue;5;6;2018;21:45;14,8;11,0;10,07;39,97;3,33;11,39;2,1;24,41;2,58;4,16;15,32;3,73;3,12;2,9;12,77;10,26
Tue;5;6;2018;22:00;8,2;11,7;11,39;39,53;3,32;9,23;2,53;23,95;3,05;3,9;13,2;3,73;3,13;3,2;14,48;6,01
Tue;5;6;2018;22:15;12,9;12,6;10,36;39,25;2,08;9,3;2,53;23,68;3,05;4,83;15,64;4,86;2,74;3,0;15,47;6,77
Tue;5;6;2018;22:30;8,9;12,9;11,03;37,58;1,6;10,5;2,1;23,57;1,94;5,71;15,23;3,73;2,76;3,2;11,3;6,96
Tue;5;6;2018;22:45;15,2;11,1;10,75;39,07;3,34;10,5;2,53;23,13;1,9;5,49;15,64;4,93;3,14;3,1;16,84;9,06
Tue;5;6;2018;23:00;9,4;11,5;10,5;38,13;3,34;9,89;2,53;24,42;1,9;5,5;14,44;3,72;3,13;3,2;13,08;7,14
Tue;5;6;2018;23:15;13,6;13,6;11,03;39,46;2,85;5,87;2,21;23,67;2,21;5,55;14,74;3,73;2,87;3,2;13,71;9,32
Tue;5;6;2018;23:30;7,3;10,8;10,72;38,68;0,85;10,63;2,41;24,32;3,05;4,39;13,82;5,12;2,44;3,2;16,99;9,63
Tue;5;6;2018;23:45;14,1;11,5;9,63;38,1;3,33;10,56;2,53;23,49;2,99;3,55;15,31;3,73;3,12;3,2;12,46;7,49
Wed;6;6;2018;00:00;9,4;14,1;10,41;39,69;3,33;9,41;2,25;23,09;1,9;3,57;14,64;3,72;2,46;3,2;15,08;8,49
Wed;6;6;2018;00:15;15,3;11,0;9,91;39,28;2,98;6,95;2,35;23,96;1,91;3,55;14,64;3,74;2,5;3,4;13,55;8,9
Wed;6;6;2018;00:30;7,6;11,4;9,95;39,27;1,55;11,35;2,53;23,05;1,9;3,58;15,07;4,89;2,77;3,2;13,97;7,8
Wed;6;6;2018;00:45;12,9;11,6;11,71;39,56;3,34;7,41;2,32;24,39;2,63;3,54;15,28;3,73;2,66;3,4;13,34;8,93
Wed;6;6;2018;01:00;9,1;13,3;9,6;39,31;1,9;6,91;2,29;23,71;3,06;3,54;13,22;3,74;2,35;3,2;13,47;7,4
Wed;6;6;2018;01:15;15,0;10,8;11,29;35,93;2,21;10,37;2,53;23,3;2,65;3,54;15,88;3,73;2,46;3,3;14,11;9,95
Wed;6;6;2018;01:30;8,6;11,3;11,06;39,14;3,34;10,53;2,38;23,65;1,9;3,56;14,41;3,74;2,8;3,2;12,21;7,1
Wed;6;6;2018;01:45;13,0;12,5;9,77;39,28;2,91;7,59;2,25;23,0;1,9;3,6;16,36;4,56;2,08;11,3;13,71;11,13
Wed;6;6;2018;02:00;7,5;13,2;11,72;37,15;1,28;8,09;2,53;23,93;1,91;3,67;13,74;4,1;2,83;11,3;15,11;6,5
Wed;6;6;2018;02:15;14,9;10,9;10,28;37,8;3,33;10,51;2,53;23,07;2,93;3,7;17,97;3,74;2,52;11,3;12,43;11,02
Wed;6;6;2018;02:30;9,4;11,8;11,12;39,62;3,34;9,23;2,08;24,06;3,05;4,56;16,77;3,73;2,09;9,9;13,54;6,48
Wed;6;6;2018;02:45;14,2;12,8;10,9;39,29;1,02;7,44;2,52;23,59;2,44;4,64;15,47;3,74;2,65;1,1;14,89;10,34
Wed;6;6;2018;03:00;7,3;11,8;9,89;38,66;3,32;8,89;2,52;23,32;1,91;3,64;15,24;3,74;2,4;10,0;12,35;7,75
Wed;6;6;2018;03:15;13,6;11,5;11,57;38,59;3,32;7,82;2,08;22,8;1,91;3,69;14,36;3,74;2,38;5,7;14,79;6,16
Wed;6;6;2018;03:30;9,5;11,3;10,84;39,16;1,44;9,65;2,52;24,39;1,91;3,76;15,33;3,74;1,92;4,5;11,62;7,42
Wed;6;6;2018;03:45;15,0;13,6;10,21;39,21;2,6;4,99;2,53;23,54;2,99;3,83;14,1;3,74;2,49;4,0;14,99;10,13
Wed;6;6;2018;04:00;7,8;10,8;11,23;37,84;3,33;10,13;2,08;23,39;3,06;3,88;15,67;3,74;2,3;4,1;14,93;6,29
Wed;6;6;2018;04:15;12,8;11,5;10,46;35,06;2,25;4,16;2,53;22,66;2,45;5,46;14,1;3,74;2,35;4,0;11,67;7,87
Wed;6;6;2018;04:30;7,4;12,2;10,69;38,48;2,09;8,2;2,53;24,74;1,9;4,15;16,6;3,73;2,53;4,0;13,12;8,56
Wed;6;6;2018;04:45;14,6;13,3;11,3;39,76;3,34;9,18;2,53;23,04;1,91;3,91;13,86;3,73;1,92;3,9;13,58;8,1
Wed;6;6;2018;05:00;9,6;10,4;10,01;38,18;2,7;4,48;2,45;24,33;1,9;4,44;15,2;3,73;2,1;3,8;12,91;8,05
Wed;6;6;2018;05:15;13,7;12,1;10,86;38,09;1,54;7,32;2,16;23,39;2,7;5,68;14,18;3,74;2,22;3,6;14,0;8,75
Wed;6;6;2018;05:30;7,6;12,0;10,62;38,26;3,34;5,93;2,54;22,98;3,05;5,47;14,6;3,74;2,27;3,4;12,94;8,15
Wed;6;6;2018;05:45;12,6;13,3;10,55;39,32;3,34;8,41;2,54;22,17;2,71;5,47;14,61;3,75;2,59;3,3;13,84;7,05
Wed;6;6;2018;06:00;9,6;10,9;11,35;39,15;3,34;6,1;2,53;24,56;1,9;5,53;14,99;3,75;1,92;3,1;13,13;9,43
Wed;6;6;2018;06:15;14,4;11,6;9,63;37,79;1,17;8,31;2,49;22,93;1,9;4,43;14,4;3,73;1,92;3,0;12,09;6,97
Wed;6;6;2018;06:30;9,7;12,6;10,77;38,42;2,25;4,73;2,15;23,47;1,9;3,55;14,91;3,74;1,92;3,0;12,67;8,3
Wed;6;6;2018;06:45;12,4;12,7;11,43;35,36;3,33;10,24;2,53;22,82;2,68;3,56;13,97;3,73;2,6;3,1;10,53;7,4
Wed;6;6;2018;07:00;7,5;11,2;10,06;37,4;1,59;4,18;2,53;24,25;3,06;3,54;14,8;3,73;1,89;3,0;10,65;9,52
Wed;6;6;2018;07:15;12,4;11,8;10,47;38,73;2,86;9,17;2,53;23,0;2,72;3,55;14,19;3,74;2,3;3,2;11,95;10,89
Wed;6;6;2018;07:30;9,1;13,6;10,51;39,64;3,34;5,87;2,53;24,22;1,91;3,56;15,27;3,73;1,92;3,1;12,57;7,44
Wed;6;6;2018;07:45;14,3;11,1;10,91;39,57;1,17;7,37;2,53;23,31;1,9;3,55;16,51;3,73;1,92;3,2;10,61;9,01
Wed;6;6;2018;08:00;9,8;11,2;9,78;38,45;3,32;7,71;2,59;23,14;1,9;3,56;17,51;3,73;1,92;3,4;13,23;10,3
Wed;6;6;2018;08:15;13,1;11,9;9,41;37,73;3,34;6,84;2,59;23,76;2,44;3,57;14,22;3,72;1,92;3,6;12,65;7,05
Wed;6;6;2018;08:30;7,5;13,4;10,11;38,99;1,04;11,49;2,59;23,05;3,06;3,61;19,18;3,78;2,26;3,8;10,78;4,9
Wed;6;6;2018;08:45;13,0;11,0;10,93;36,42;3,34;13,58;2,58;24,51;3,05;5,41;19,56;4,93;1,9;4,0;13,85;7,58
Wed;6;6;2018;09:00;9,9;10,1;9,77;37,32;3,34;9,34;2,58;23,53;2,15;3,55;16,15;3,9;2,33;4,0;12,91;7,42
Wed;6;6;2018;09:15;14,3;12,6;11,24;38,25;2,22;16,67;2,58;23,99;1,9;3,63;19,58;7,77;1,92;4,0;11,5;10,16
Wed;6;6;2018;09:30;10,6;11,6;10,72;38,7;2,22;17,4;2,58;24,02;1,9;3,68;20,65;6,35;1,92;4,1;14,26;8,92
Wed;6;6;2018;09:45;11,2;11,1;9,76;40,03;3,14;17,35;2,58;23,46;1,98;3,76;20,04;7,8;2,47;4,3;13,2;7,47
Wed;6;6;2018;10:00;8,5;10,8;10,47;40,08;1,9;19,6;2,58;24,85;3,05;3,84;18,63;7,06;1,9;4,5;15,71;10,4
Wed;6;6;2018;10:15;13,3;12,9;10,66;39,75;3,33;22,2;2,58;23,78;3,06;5,42;17,53;7,53;2,65;4,8;16,21;12,38
Wed;6;6;2018;10:30;10,5;11,4;11,08;37,75;2,23;18,0;2,57;24,29;2,38;4,05;21,41;8,04;1,92;5,3;13,6;13,47
Wed;6;6;2018;10:45;14,6;10,8;11,21;39,8;2,04;16,17;2,57;23,95;1,91;3,89;25,33;5,55;1,92;7,3;16,94;10,67
Wed;6;6;2018;11:00;9,4;12,8;10,42;39,38;3,3;21,69;3,77;23,56;1,91;4,38;34,71;4,08;2,34;9,2;13,38;10,19
Wed;6;6;2018;11:15;13,0;12,3;11,36;39,79;3,29;22,4;2,59;24,13;2,0;5,85;34,85;6,13;1,91;9,6;19,73;11,63
Wed;6;6;2018;11:30;7,5;11,4;11,81;40,13;1,28;21,34;3,21;23,89;3,06;5,56;32,03;6,44;3,02;15,1;17,56;10,99
Wed;6;6;2018;11:45;14,6;10,5;10,97;38,85;2,6;21,4;5,99;25,06;3,06;5,52;32,37;8,9;1,93;15,1;29,63;10,41
Wed;6;6;2018;12:00;9,5;13,2;10,49;39,46;3,3;21,48;11,12;24,12;2,32;5,52;32,78;8,87;1,94;2,5;33,86;13,07
Wed;6;6;2018;12:15;14,3;11,7;10,35;40,31;1,57;17,4;8,62;24,07;1,91;5,57;33,14;8,85;2,52;10,3;32,56;13,7
Wed;6;6;2018;12:30;7,3;10,9;11,37;42,67;2,83;22,65;7,38;24,56;1,91;3,82;32,4;8,86;2,08;11,1;32,57;11,31
Wed;6;6;2018;12:45;13,1;11,7;11,87;39,23;3,33;22,6;8,23;23,6;1,91;3,57;30,77;8,87;2,83;11,5;32,44;11,31
Wed;6;6;2018;13:00;9,4;12,7;10,88;39,83;3,12;21,64;9,16;25,02;2,86;3,57;30,55;8,84;2,06;11,0;32,42;11,42
Wed;6;6;2018;13:15;15,0;12,3;11,87;40,49;1,25;21,6;7,81;23,46;3,06;3,58;31,54;9,02;2,41;13,3;32,42;13,09
Wed;6;6;2018;13:30;9,5;10,2;11,82;38,8;3,37;21,61;8,26;24,12;2,59;3,57;30,42;8,93;2,81;12,3;32,36;13,96
Wed;6;6;2018;13:45;13,2;12,0;10,71;39,24;3,14;21,64;8,31;24,22;1,91;3,58;29,95;9,01;2,13;11,3;31,92;11,02
Wed;6;6;2018;14:00;7,6;12,9;11,84;40,93;1,5;21,63;9,52;23,49;1,91;3,59;30,7;9,0;3,0;13,2;30,29;11,26
Wed;6;6;2018;14:15;12,6;11,4;10,81;40,07;3,34;23,14;9,19;25,05;1,96;3,59;30,75;9,01;2,47;12,6;31,73;10,68
Wed;6;6;2018;14:30;9,1;10,7;9,45;40,54;3,33;23,43;8,28;23,95;3,06;4,68;29,31;8,97;3,13;12,0;28,45;11,14
Wed;6;6;2018;14:45;14,7;11,4;11,45;41,76;1,74;23,13;8,28;24,43;3,06;4,24;30,38;8,71;2,01;11,8;29,13;12,36
Wed;6;6;2018;15:00;10,0;14,1;11,85;43,3;2,57;23,33;8,26;24,22;2,39;3,61;32,16;8,71;3,0;11,2;30,57;13,77
Wed;6;6;2018;15:15;13,1;9,7;10,81;40,11;3,31;23,54;8,26;23,45;1,91;3,67;31,98;8,69;2,69;12,4;27,93;10,58
Wed;6;6;2018;15:30;8,0;11,2;11,89;41,55;3,32;23,44;8,28;25,45;1,91;3,77;30,37;8,67;3,13;12,6;30,13;11,27
Wed;6;6;2018;15:45;13,5;12,1;11,76;40,55;1,07;23,01;8,3;24,03;1,98;4,62;30,89;8,69;2,74;11,8;31,08;10,9
Wed;6;6;2018;16:00;10,4;14,6;10,88;39,19;3,26;23,33;8,28;24,67;3,06;4,89;31,6;8,71;2,44;12,3;31,7;13,49
Wed;6;6;2018;16:15;14,4;11,4;11,87;40,09;3,37;23,38;8,25;24,18;3,06;3,7;31,71;9,13;2,81;11,0;32,28;12,87
Wed;6;6;2018;16:30;9,0;11,8;10,51;40,9;1,87;23,4;8,26;23,98;2,68;3,81;29,73;9,22;3,13;12,2;32,31;11,01
Wed;6;6;2018;16:45;11,9;13,1;10,73;44,8;3,33;23,55;8,26;24,66;1,91;3,91;30,71;9,14;3,12;10,9;27,26;11,2
