WiseMetering realtime, exported on November 19, 2016 17:48, by Pedro Castanheira of Vodafone.;;;;;;;;;;;;;;;;;;;;
From January 01, 2016 00:00 to September 30, 2016 23:59, with a rate of 15 minutes.;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
weekday;day;month;year;time;EA+ OMCs (KWh);EA+ GERAL 1 RAN (KWh);EA+ BVTP0 (KWh);EA+ GERAL 2 RAN (KWh);EA+ GERAL CMB (KWh);EA+ GERAL PDG (KWh);EA+ GERAL FAR (KWh);EA+ GERAL 1 SNT (KWh);EA+ QGD 2 ALF1P-1 (KWh);EA+ GERAL MAT (KWh);EA+ Q.INV1 FNC (KWh);EA+ GERAL AVR (KWh);EA+ QGD 1 ALF1P-1 (KWh);EA+ GERAL PTM (KWh);EA+ GERAL 2 SNT (KWh);EA+ GERAL FMC (KWh)
Sat;13;08;2016;04:45;446,55;20;83,81;31;21;6;16;15,96;42;63;8,4;32,73;44;7;29,66;26
Sat;13;08;2016;05:00;451,22;20;83,83;32;22;5;15;17,55;41;63;8,25;35,39;44;8;29,21;27
Sat;13;08;2016;05:15;451,39;20;85,89;31;22;8;16;15,78;40;65;8,2;33,49;45;7;28,04;26
Sat;13;08;2016;05:30;444,62;21;86,09;32;19;5;15,5;12,53;42;61;8,38;32,54;45;7;30,57;27
Sat;13;08;2016;05:45;441,42;19;85,76;31;22;7;15,5;12,53;40;64;8,07;31,46;43;7;29,09;26
Sat;13;08;2016;06:00;437,52;20;84,41;32;22;6;15;12,69;40;62;8,48;32,21;44;7;29,73;22
Sat;13;08;2016;06:15;441,77;20;83,98;32;22;7;16;12,92;41;64;8,46;32,74;44;7;30,67;20
Sat;13;08;2016;06:30;432,06;19;86,63;31;21;5;15;12,31;41;62;8,15;31,62;44;7;28,36;20
Sat;13;08;2016;06:45;435,85;20;83,38;31;21;7;15;12,27;40;64;8,15;31,48;45;7;30,58;20
Sat;13;08;2016;07:00;433,3;20;82,74;32;20;6;15;12,26;40;64;8,23;30,85;44;7;30,22;21
Sat;13;08;2016;07:15;434,4;20;85,24;32;22;6;15;12,55;41;63;8,32;30,66;43;7;28,64;20
Sat;13;08;2016;07:30;436,39;19;84,81;32;22;7;15,5;12,52;39;64;8;32,85;43;6;30,72;20
Sat;13;08;2016;07:45;438,35;20;83,07;32;19;6;15,5;12,34;41;64;8,15;37,6;44;7;28,69;20
Sat;13;08;2016;08:00;439,55;20;84,34;32;22;7;13;12,31;41;63;8,28;33,55;44;8;30,08;21
Sat;13;08;2016;08:15;437,59;19;87,77;31;22;5;13;17,93;40;64;8,15;30,64;42;7;30,11;20
Sat;13;08;2016;08:30;449,41;19;86,35;32;20;7;13;18,6;41;64;8,01;34,66;45;6;27,79;27
Sat;13;08;2016;08:45;446,5;20;84,63;33;21;7;13,5;12,47;40;63;8,57;36,98;43;7;28,35;28
Sat;13;08;2016;09:00;451,38;20;86,32;32;22;5;13;12,28;41;65;7,97;37,29;44;7;31,51;27
Sat;13;08;2016;09:15;459,53;20;86,74;32;22;7;13,5;12,28;41;65;8,23;41,16;44;7;31,62;28
Sat;13;08;2016;09:30;457,11;20;85,83;32;22;6;13;12,28;40;68;8,56;41,29;44;7;32,15;25
Sat;13;08;2016;09:45;449,82;20;88,56;32;21;6;13;14,65;42;62;8,03;36,33;44;6;32,24;24
Sat;13;08;2016;10:00;454,83;20;87,68;30;19;7;13;18,25;41;65;8,22;37,36;44;7;32,32;25
Sat;13;08;2016;10:15;465;20;88,04;33;22;6;13,5;21,07;42;62;7,95;40,51;44;8;31,94;25
Sat;13;08;2016;10:30;462,69;21;90,5;32;23;7;13;13,47;41;65;8,02;41,93;45;6;29,78;26
Sat;13;08;2016;10:45;453,99;20;91,85;32;19;5;13,5;12,33;42;64;8,29;36,96;44;7;33,06;25
Sat;13;08;2016;11:00;466,42;21;91,6;33;22;7;15;17,55;39;66;8,13;36,01;45;7;33,13;25
Sat;13;08;2016;11:15;472,35;20;89,9;33;22;7;16;20,22;40;69;8,13;35;45;8;33,1;26
Sat;13;08;2016;11:30;475,93;21;91,09;33;21;6;16;18,58;41;65;8,18;39,82;46;7;33,26;29
Sat;13;08;2016;11:45;478,79;21;90,69;33;21;7;16;22,11;40;66;8,46;40,41;45;7;33,12;28
Sat;13;08;2016;12:00;475,86;23;87,55;33;22;6;16;21,56;41;63;8,36;40,88;45;7;33,52;28
Sat;13;08;2016;12:15;479,12;21;86,39;34;23;6;15;21,64;40;67;8,23;40,25;46;7;36,62;27
Sat;13;08;2016;12:30;484,56;22;87,31;34;22;7;16;21,66;40;67;8,24;41,4;45;8;36,96;28
Sat;13;08;2016;12:45;487,11;23;90,56;32;23;5;16;21,83;41;71;8,51;40,17;46;7;34,05;28
Sat;13;08;2016;13:00;484,33;22;88,66;33;23;8;15,5;22,51;41;63;8,04;40,23;45;8;38,39;28
Sat;13;08;2016;13:15;475,7;23;86,14;33;23;6;15,5;21,74;39;66;8,28;36,96;46;7;37,08;27
Sat;13;08;2016;13:30;479,05;22;87,47;33;21;6;15,5;22,01;42;67;8,18;38,78;46;7;35,11;28
Sat;13;08;2016;13:45;493,52;22;89,92;33;22;7;15,5;25,71;40;71;8,05;40,24;46;8;37,11;28
Sat;13;08;2016;14:00;490,86;23;88,97;34;23;6;16;22,06;40;69;8,29;39,9;46;7;39,64;28
Sat;13;08;2016;14:15;486,21;22;86,43;32;24;7;15;25,86;43;68;7,9;36,7;46;8;38,33;26
Sat;13;08;2016;14:30;479,98;23;89,48;33;21;7;14;22,2;40;66;8,22;40,07;45;8;38,02;25
Sat;13;08;2016;14:45;491,15;23;90,36;33;22;5;13;26,1;42;69;8,12;42,02;45;7;40,54;25
Sat;13;08;2016;15:00;491,8;23;88,91;33;24;7;13;22,38;43;71;8,72;41,75;46;8;37,05;25
Sat;13;08;2016;15:15;499,22;23;89,55;34;23;7;13;27,7;41;70;8,29;41,67;45;7;42,01;27
Sat;13;08;2016;15:30;490,95;22;88,26;33;23;6;13;27,11;41;71;8,19;42;46;8;37,39;25
Sat;13;08;2016;15:45;491,45;24;88,39;33;21;7;14;23,5;41;71;8,55;41,97;46;8;39,05;25
Sat;13;08;2016;16:00;499,63;21;88,56;32;23;6;13;31,57;43;66;8,55;41,51;47;8;41,44;29
Sat;13;08;2016;16:15;495,19;24;86,1;33;23;7;13;26,97;42;67;8,2;41,3;48;8;38,62;29
Sat;13;08;2016;16:30;493,85;21;87,44;33;23;7;13,5;24,45;41,5;71;8,46;41,89;45,5;7;41,11;28
Sat;13;08;2016;16:45;496,17;22;88,56;33;23;6;13;28,64;41,5;72;8,14;41,54;45,5;8;39,28;26
Sat;13;08;2016;17:00;490,95;21;88,26;33;23;7;13,5;25,31;42;70;8,26;41,48;45;8;39,14;26
Sat;13;08;2016;17:15;486,28;21;87,5;33;23;6;14,5;25,33;41;72;8,3;41,45;45;8;35,21;25
Sat;13;08;2016;17:30;494,19;23;86,58;31;23;7;16;27,8;41;68;8,17;41,38;45;8;42,26;26
Sat;13;08;2016;17:45;489,55;21;88,17;33;23;6;16,5;23,23;41;68;8,32;41,22;44;8;38,11;30
Sat;13;08;2016;18:00;488,52;21;86,1;33;23;7;16;25,92;42;67;8,24;41,5;45;8;37,76;27
Sat;13;08;2016;18:15;484,69;21;84,37;33;23;7;15;24,52;40;72;8,14;41,37;45;8;34,29;28
Sat;13;08;2016;18:30;480,07;22;86,55;32;22;5;16;23,78;41;70;8,58;41,1;45;8;34,06;25
Sat;13;08;2016;18:45;485,97;21;86,78;32;22;8;16;24,87;42;70;8,15;41,5;45;9;33,67;26
Sat;13;08;2016;19:00;474,43;21;87,05;32;21;6;16;23,6;41;65;8,39;40,9;45;8;34,49;25
Sat;13;08;2016;19:15;483,05;22;87,31;32;23;7;15,5;25,02;41;68;8,72;40,29;44;8;33,21;28
Sat;13;08;2016;19:30;485,97;21;90,5;33;23;7;15,5;22,79;41;69;8,44;41,48;44;8;33,27;28
Sat;13;08;2016;19:45;480,43;21;89,43;32;20;5;15;22,51;41;71;8,89;40,44;45;8;33,16;28
Sat;13;08;2016;20:00;481,67;21;89,81;32;22;7;16;24,01;41;69;9,66;37,99;44;8;33,2;27
Sat;13;08;2016;20:15;466,47;22;88,04;33;23;6;13;24,32;41;64;8,47;32,7;44;8;32,95;26
Sat;13;08;2016;20:30;462,82;22;86,52;32;21;7;13;22,47;42;66;8,89;31,19;45;8;32,76;25
Sat;13;08;2016;20:45;463,17;21;86,25;33;21;6;13;22,34;42;66;7,52;36,61;43;8;32,45;25
Sat;13;08;2016;21:00;471,1;21;86,21;31;22;7;13;22,47;42;71;8,89;33,2;45;8;32,32;28
Sat;13;08;2016;21:15;462,28;21;84,81;32;22;6;13;22,63;42;68;7,59;31,52;44;9;31,72;27
Sat;13;08;2016;21:30;458,76;21;86,61;33;20;7;13;22,4;41;66;8,82;31,49;44;8;28,44;28
Sat;13;08;2016;21:45;468,46;21;89,62;32;21;6;13,5;22,7;42;65;7,44;37,27;44;8;30,93;28
Sat;13;08;2016;22:00;466,71;21;91,42;32;22;7;13;22,71;42;65;8,95;31,38;44;8;32,26;26
Sat;13;08;2016;22:15;463,91;21;90,84;31;22;6;13,5;22,37;43;66;8,95;31,37;45;8;29,88;25
Sat;13;08;2016;22:30;457,55;21;89,9;33;19;7;13;20,38;41;66;8,74;31;44;8;29,51;26
Sat;13;08;2016;22:45;460,22;21;87,8;32;22;6;13;16,57;43;71;8,16;30,64;44;8;32,05;25
Sat;13;08;2016;23:00;462,03;21;84,8;32;22;6;13;21,19;41;66;8,96;36,33;42;8;31,76;28
Sat;13;08;2016;23:15;460,85;21;85,86;31;22;7;15;18,57;43;66;8,94;33,91;41;8;31,56;28
Sat;13;08;2016;23:30;445,49;21;85,07;32;22;6;16;14,65;41;64;8,4;28,6;42;8;28,76;28
Sat;13;08;2016;23:45;457,55;22;86,04;33;21;7;15;16,12;42;64;8,4;31,97;43;8;32,02;28
Sun;14;08;2016;00:00;456,75;21;85,17;31;20;6;16;21,41;42;65;8,94;31,13;43;8;32,11;26
Sun;14;08;2016;00:15;446,13;20;85,47;31;21;6;15;17,18;43;63;8,88;31,47;42;8;29,14;25
Sun;14;08;2016;00:30;452,45;20;86,59;33;22;6,01;15,5;20,06;41;66;8,05;28,89;43;8;29,36;25
Sun;14;08;2016;00:45;455,64;19;84,8;32;22;6,01;15,5;20,7;42;67;8,94;30,52;42;8;30,17;27
Sun;14;08;2016;01:00;454,7;20;80,04;31;22;6,02;16;19,11;42;69;8,94;34,35;43;8;28,24;27
Sun;14;08;2016;01:15;437,75;20;82,18;32;21;6,02;15;17,67;42;64;8,56;28,58;42;7;28,73;23
Sun;14;08;2016;01:30;441,77;19;81,51;32;20;6,03;15;20,68;42;63;8,3;31,5;42;8;29,75;23
Sun;14;08;2016;01:45;441,19;20;79,33;32;21;6,03;16;19,19;41;65;9,01;33,57;42;8;28,05;21
Sun;14;08;2016;02:00;431,5;20;79,08;32;22;6,04;15;17,07;42;62;9,3;29,93;42;7;28,09;20
Sun;14;08;2016;02:15;432,14;18;78,02;32;20;6,04;12,5;20,57;41;66;8,02;29,97;43;8;28,02;21
Sun;14;08;2016;02:30;424,82;20;76,93;31;22;6,05;13;16,09;41;62;8,97;29,84;42;8;27,93;20
Sun;14;08;2016;02:45;431,79;19;79,04;31;21;6,05;12,5;20,01;41;66;8,97;28,83;42;7;29,4;20
Sun;14;08;2016;03:00;425,36;20;78,03;32;20;6,06;13;15,87;42;63;8,74;28,92;42;8;27,75;20
Sun;14;08;2016;03:15;437,39;18;78,11;32;22;6,06;13,5;19,97;41;67;8,2;33,75;42;8;27,8;20
Sun;14;08;2016;03:30;430,27;20;78,08;31;21;6,07;12,5;16,18;42;69;8,93;28,79;42;7;27,72;20
Sun;14;08;2016;03:45;430,4;20;78,85;31;22;6,07;13;19,51;41;64;8,95;29,41;42;7;27,63;20
Sun;14;08;2016;04:00;427,53;18;81,24;32;22;6,08;13;16,32;41;65;8,03;28,15;41;8;27,71;20
Sun;14;08;2016;04:15;431,02;20;81,14;31;22;6,08;13,5;18,42;42;62;8,83;29,37;42;7;27,67;20
Sun;14;08;2016;04:30;429,81;19;80,21;32;20;6,09;13,5;17,17;41;65;8,91;31,3;41;7;27,64;20
Sun;14;08;2016;04:45;427,63;20;77,85;29;21;6,09;15;18,48;41;63;8,42;30,09;42;8;27,71;20
Sun;14;08;2016;05:00;429,73;19;78,29;32;21;6,1;13;18,5;43;64;8,47;28,85;42;7;27,53;21
Sun;14;08;2016;05:15;425,48;18;78,2;31;22;6,1;13;18,6;40;62;8,92;31,06;42;7;27,6;20
Sun;14;08;2016;05:30;429,05;20;78,31;32;22;6,11;13,5;16,47;42;64;8,91;29,17;41;8;27,58;20
Sun;14;08;2016;05:45;421,46;19;78,33;31;19;6,11;16;16,99;40;64;8,1;28,43;41;6;27,5;20
Sun;14;08;2016;06:00;428,85;19;78,29;32;22;6,12;13,5;19,45;42;62;8,29;30,93;42;7;27,28;19
Sun;14;08;2016;06:15;425,62;19;78,46;31;22;6,12;13;15,04;41;64;8,5;29,18;42;8;27,32;21
Sun;14;08;2016;06:30;424,21;19;78,56;32;20;6,13;13,5;18,26;41;63;8,46;29,78;41;6;27,54;20
Sun;14;08;2016;06:45;425,7;19;78,61;31;21;6,13;15,5;16,49;41;64;8,45;28,17;42;7;27,36;20
Sun;14;08;2016;07:00;425,73;19;77,49;31;22;6,14;16;16,77;41;62;8,39;30,54;41;7;27,41;20
Sun;14;08;2016;07:15;424,85;19;77,45;32;21;6,14;15;18,19;40;64;8,49;29,21;41;6;27,36;20
Sun;14;08;2016;07:30;422,91;19;81;31;20;6,14;15;15,06;41;62;8,17;29,17;41;7;27,37;20
Sun;14;08;2016;07:45;428,97;19;79,86;31;22;6,15;16;18,47;40;65;8,29;28,89;41;7;27,32;19
Sun;14;08;2016;08:00;429,99;19;79,83;32;22;6,15;15;18,24;41;61;8,4;32,02;41;7;27,35;20
Sun;14;08;2016;08:15;423,11;19;77,64;32;21;6,16;16;12,95;41;64;8,27;29,91;41;7;27,18;20
Sun;14;08;2016;08:30;421,97;19;77,7;32;22;6,16;15;12,36;41;62;8,39;28,76;41;7;29,6;20
Sun;14;08;2016;08:45;423,24;19;76,7;31;20;6,17;16;12,27;42;65;8,45;29,56;41;7;29,09;20
Sun;14;08;2016;09:00;422,51;19;77,64;32;21;6,17;15;12,55;40;65;8,15;30,17;41;6;28,83;20
Sun;14;08;2016;09:15;431,63;20;77,79;32;22;6,18;15,5;12,57;41;67;8,21;30,6;41;7;30,79;20
Sun;14;08;2016;09:30;419,33;18;77,62;31;20;6,18;15,5;12,31;41;63;8,42;28,75;41;7;28,55;21
Sun;14;08;2016;09:45;431,79;20;76,71;33;20;6,19;15;19,34;41;64;8,37;29,82;41;7;30,37;20
Sun;14;08;2016;10:00;427,2;19;77,63;32;22;6,19;13;17,72;41;63;8,23;31,57;41;7;27,86;20
Sun;14;08;2016;10:15;431,49;20;79;31;22;6,2;13,5;17,21;42;63;8,3;31,44;41;6;27,84;23
Sun;14;08;2016;10:30;443,46;20;81,39;32;21;6,2;13;20,17;41;65;8,24;29,51;42;8;27,95;28
Sun;14;08;2016;10:45;438,84;19;82,39;31;22;6,21;13,5;17,19;43;62;8,42;30,19;42;7;27,94;27
Sun;14;08;2016;11:00;442,38;20;83,57;32;22;6,21;13;18,09;40;68;8,4;30,04;41;6;28,07;26
Sun;14;08;2016;11:15;451,85;20;88,55;31;22;6,22;13;17,31;42;67;8,44;34,17;41;8;28,18;25
Sun;14;08;2016;11:30;452,21;20;89,39;33;19;6,22;13;20,33;42;65;8,33;32,85;42;7;28,08;26
Sun;14;08;2016;11:45;446,16;20;89,43;32;22;6,23;14;16,05;41;63;8,2;30,17;41;7;29,09;27
Sun;14;08;2016;12:00;457,63;21;87,28;32;22;6,23;15,5;20,81;42;64;8,42;34,08;42;7;31,32;24
Sun;14;08;2016;12:15;455,16;21;86,53;32;22;6,24;13;16,25;43;68;8,48;36,23;42;7;28,44;25
Sun;14;08;2016;12:30;457,92;21;85,61;32;21;6,24;14,21;21,32;43;68;8,42;33,02;42;7;30,1;25
Sun;14;08;2016;12:45;456,84;21;85,57;32;20;6,25;14,21;18,89;42;68;8,42;34,3;42;7;32,2;25
Sun;14;08;2016;13:00;456,38;21;85,75;31;22;6,25;14,21;20,2;40;63;8,47;40,67;41;8;28,83;26
Sun;14;08;2016;13:15;459,61;21;84,76;32;21;6,26;14,21;18,85;42;66;8,24;40,2;41;7;30,1;27
Sun;14;08;2016;13:30;460,06;21;86,16;33;20;6,26;14,21;19,53;40;66;8,33;36,68;42;8;32,89;26
Sun;14;08;2016;13:45;465,6;21;85,8;31;22;6,27;14,21;21,96;41;71;8,51;36,93;41;7;32,92;25
Sun;14;08;2016;14:00;459,96;21;86,07;32;22;6,27;14,21;16,67;41;68;8,48;36,68;42;8;32,59;25
Sun;14;08;2016;14:15;462,33;21;84,79;33;19;6,28;14;21,31;41;66;8,49;41,76;41;7;32,71;25
Sun;14;08;2016;14:30;465,22;21;85,8;32;21;6,28;14;21,63;40;64;8,44;40,83;42;8;33,25;27
Sun;14;08;2016;14:45;472,04;21;86,53;32;22;6,29;16;21,39;41;69;8,37;41,22;41;8;33,24;25
Sun;14;08;2016;15:00;469,25;21;87,88;32;22;6,29;13,5;21,8;41;70;8,35;37,08;42;8;33,34;25
Sun;14;08;2016;15:15;466,97;21;87,52;32;22;6,29;14,5;21,79;40;69;8,23;37,3;41;7;33,35;26
Sun;14;08;2016;15:30;475,78;22;86,96;33;23;6,3;16;21,78;41;67;8,56;40,86;41;8;33,33;27
Sun;14;08;2016;15:45;467,96;21;86,95;31;22;6,3;16;22,06;40;64;8,53;41,93;42;8;33,19;25
Sun;14;08;2016;16:00;479,56;22;86,91;32;22;6,31;16;24,29;42;71;8,49;40,49;42;8;33,08;25
Sun;14;08;2016;16:15;469,9;21;86,71;33;20;6,31;15;22,1;42;68;8,33;40,71;41;8;32,75;25
Sun;14;08;2016;16:30;469,72;21;87,92;32;22;6,32;16;21,73;41;70;8,29;36,96;42;8;32,51;24
Sun;14;08;2016;16:45;467,13;21;87,33;32;23;6,32;15,5;21,74;42;65;8,69;37,72;41;8;32,83;25
Sun;14;08;2016;17:00;467,16;21;86,22;32;22;6,33;15,5;21,22;40;65;9,11;40,89;42;8;32,9;25
Sun;14;08;2016;17:15;472,86;21;86,45;32;22;6,33;15,5;21,62;43;65;9,06;42,35;42;8;32,56;26
Sun;14;08;2016;17:30;478,22;21;88,55;33;21;6,34;15,5;21,66;42;70;8,81;40,81;41;9;32,55;27
Sun;14;08;2016;17:45;477,87;21;90,98;32;21;6,34;15,5;23,26;41;70;8,57;42,25;42;8;31,96;24
Sun;14;08;2016;18:00;467,77;21;89,49;31;23;6,35;15,5;22,02;43;65;8,62;37,95;42;8;29,85;25
Sun;14;08;2016;18:15;466,2;21;87,08;32;21;6,35;16;21,28;41;67;8,88;37,31;42;8;32,3;25
Sun;14;08;2016;18:30;461,91;21;86,19;33;21;6,36;15;21,16;42;63;8,84;37,65;42;8;31,72;25
Sun;14;08;2016;18:45;461,88;20;87,2;32;22;6,36;16;20,97;41;66;8,66;38,11;41;8;29,59;25
Sun;14;08;2016;19:00;452,24;21;86,12;32;22;6,37;13;18,92;41;63;8,67;37,12;41;9;28,04;25
Sun;14;08;2016;19:15;455,08;21;85,38;31;20;6,37;13;21,24;42;67;8,91;33,7;42;8;30,48;25
Sun;14;08;2016;19:30;460,99;21;85,31;33;22;6,38;13;21,02;41;69;8,96;37,12;41,5;8;29,7;24
Sun;14;08;2016;19:45;452,56;20;85,23;32;22;6,38;13;17,34;41;65;8,91;37,31;41,5;8;27,89;27
Sun;14;08;2016;20:00;449,3;21;85,38;31;21;6,39;13;22,58;40;65;8,92;33,17;41;8;27,86;25
Sun;14;08;2016;20:15;450,57;20;85,64;32;22;6,39;14,33;19,01;42;62;8,81;36,63;41;8;27,76;25
Sun;14;08;2016;20:30;452,64;21;87,88;32;21;6,4;14,33;19,7;40;65;8,69;34;41;9;27,65;25
Sun;14;08;2016;20:45;448,17;20;85,09;32;20;6,4;14,33;18,81;41;63;8,75;37,04;41;8;27,75;25
Sun;14;08;2016;21:00;447,97;20;86,19;31;22;6,41;13;19,17;41;65;8,85;33,36;39;8;29,99;25
Sun;14;08;2016;21:15;441,81;21;85,37;31;21;6,41;13;18,13;40;64;8,88;32,37;40;8;27,65;25
Sun;14;08;2016;21:30;451,25;20;85,45;32;21;6,42;14,5;20,14;42;64;9,07;36,2;38;8;29,47;25
Sun;14;08;2016;21:45;449,58;21;85,66;33;22;6,42;14,5;17,52;40;65;8,78;33,12;41;8;27,57;26
Sun;14;08;2016;22:00;443,59;20;85,6;30;21;6,43;13,5;19,47;42;62;8,38;32,6;41;9;27,62;25
Sun;14;08;2016;22:15;446,53;20;85,96;32;20;6,43;13;17,51;40;65;8,49;36,49;41;8;27,66;25
Sun;14;08;2016;22:30;451,6;21;85,86;32;22;6,43;16;18,33;41;64;8,61;34,81;41;8;27,56;25
Sun;14;08;2016;22:45;446,34;20;85,34;32;21;6,44;13,5;19,43;41;64;8,62;32,48;42;8;27,53;25
Sun;14;08;2016;23:00;440,34;20;86,1;31;22;6,44;13;16,79;41;63;8,57;32,02;40;8;27,42;25
Sun;14;08;2016;23:15;445,18;21;85,65;31;22;6,45;15;16,82;41;64;8,54;30,2;42;8;27,51;26
Sun;14;08;2016;23:30;448,95;20;88,26;32;21;6,45;15;18,75;41;65;8,38;32,55;40;8;27,56;25
Sun;14;08;2016;23:45;444,67;21;87,06;31;20;6,46;13;18,69;40;62;9,11;34,95;38;8;29,41;26
Mon;15;08;2016;00:00;442,91;20;84,47;32;22;6,46;14;16,6;40;64;10,23;31,79;41;8;27,36;25
Mon;15;08;2016;00:15;443,83;19;86,58;31;22;6,47;16;17,09;40;62;9,57;32,84;41;8;27,28;25
Mon;15;08;2016;00:30;446,49;20;85,65;32;21;6,47;13;18,84;40;64;9,16;35,09;41;8;27,27;25
Mon;15;08;2016;00:45;437,63;19;84,7;31;20;6,48;15;18,24;40;62;9,17;30,85;41;8;27,19;25
Mon;15;08;2016;01:00;439,49;20;85,79;32;21;6,48;15,5;15,26;40;64;9,16;29,08;41;7;27,21;26
Mon;15;08;2016;01:15;440,18;19;85,78;32;22;6,49;15,5;19,22;40;63;9,03;33,91;38;8;27,25;21
Mon;15;08;2016;01:30;442,44;20;86,21;32;20;6,49;16;18,11;39;63;9,07;36,36;40;8;27,19;21
Mon;15;08;2016;01:45;436,5;19;85,48;31;22;6,5;15;17,18;41;63;9,05;31,04;41;8;27,25;20
Mon;15;08;2016;02:00;432,15;19;84,08;32;22;6,5;15;16,88;39;63;9,06;31,7;41;7;25,93;20
Mon;15;08;2016;02:15;428,48;20;85,08;32;19;6,51;16;17,56;40;64;9,07;29,34;40;8;20,93;21
Mon;15;08;2016;02:30;427,43;20;83,82;32;22;6,51;15;17,65;40;62;9,07;31,24;37;8;23,15;20
Mon;15;08;2016;02:45;439,31;19;84,59;31;22;6,52;15;20,1;41;64;9,06;34,88;42;7;23,16;20
Mon;15;08;2016;03:00;430,33;20;85,43;32;21;6,52;16;16,65;40;62;9,08;30,59;40;7;23,07;21
Mon;15;08;2016;03:15;433,08;20;86,67;32;22;6,53;15;14,07;39;64;8,92;32,67;41;8;23,22;20
Mon;15;08;2016;03:30;424,68;19;83,85;31;22;6,53;15,5;15,62;40;63;8,9;29,24;40;7;23,04;20
Mon;15;08;2016;03:45;422,73;19;78,84;32;19;6,54;15,5;17,77;40;64;8,91;32,05;38;8;23,12;20
Mon;15;08;2016;04:00;420,46;20;79,03;31;22;6,54;15;14,08;40;62;8,98;29,85;41;7;22,98;21
Mon;15;08;2016;04:15;426,14;20;80,17;32;21;6,55;13;18,27;40;63;8,88;32,15;41;7;23,13;20
Mon;15;08;2016;04:30;420,18;19;79,09;32;22;6,55;13;14,64;40;63;8,98;29,93;41;8;22,99;20
Mon;15;08;2016;04:45;421,2;19;81,26;30;20;6,56;13;16,31;40;64;9;30,93;40;7;23,14;21
Mon;15;08;2016;05:00;417,25;20;79,07;31;21;6,56;13;18,05;39;61;9,06;31,47;38;7;23,03;20
Mon;15;08;2016;05:15;420,28;19;82,28;31;22;6,57;13;13,82;40;63;8,96;29,6;41;7;23,06;20
Mon;15;08;2016;05:30;421,88;19;78,69;32;20;6,57;13;16,88;40;62;8,99;32,65;41;7;23,1;21
Mon;15;08;2016;05:45;426,12;20;81,03;31;21;6,57;13;18,25;40;64;8,91;31,51;41;7;22,85;20
Mon;15;08;2016;06:00;420,18;19;81,59;32;22;6,58;16;15,47;40;60;8,87;31,68;37;7;23,01;20
Mon;15;08;2016;06:15;414,07;20;78,35;31;20;6,58;13;15,2;39;60;8,87;31,12;40;7;22,95;21
Mon;15;08;2016;06:30;415,02;19;79,81;32;21;6,59;13;17,31;39;56;8,83;31,45;41;7;23,02;20
Mon;15;08;2016;06:45;416,81;19;80,76;32;22;6,59;14;14,5;40;56;8,88;32,07;41;7;23,02;20
Mon;15;08;2016;07:00;416,44;20;80,36;31;21;6,6;15;15,43;40;56;8,95;32,26;40;6;22,84;21
Mon;15;08;2016;07:15;417,26;19;81,33;32;22;6,6;13;16,16;39;59;8,94;31,33;38;8;22,91;20
Mon;15;08;2016;07:30;422,26;19;78,32;30;20;6,61;13;16,29;41;67;9;32,04;41;6;23;20
Mon;15;08;2016;07:45;431,63;20;80,82;32;21;6,61;15,5;16,35;40;67;9,04;31,24;41;7;23,07;21
Mon;15;08;2016;08:00;421,81;20;81,09;32;22;6,62;13,5;15,86;39;62;9,03;30,75;41;6;22,96;20
Mon;15;08;2016;08:15;422,78;18;78,72;32;20;6,62;13,5;16,87;40;66;8,85;33,15;39;7;23,05;20
Mon;15;08;2016;08:30;421,89;20;81,6;31;19;6,63;13,5;14,19;40;62;8,82;37,03;38;7;23,13;20
Mon;15;08;2016;08:45;434,75;19;80,5;32;22;6,63;16;19,06;40;65;8,78;33,65;41;6;24,15;21
Mon;15;08;2016;09:00;433,62;20;83,74;31;22;6,64;13,5;23,41;40;63;8,86;37,29;40;7;17,19;20
Mon;15;08;2016;09:15;433,64;19;82,67;32;22;6,64;13,5;27,98;40;64;8,82;33,28;41;7;14,75;21
Mon;15;08;2016;09:30;446,36;20;84,34;32;21;6,65;16;28,92;40;63;8,93;37,79;41;6;14,73;26
Mon;15;08;2016;09:45;442,84;19;83,12;32;22;6,65;16;29;40;62;8,98;34,43;41;7;14,66;27
Mon;15;08;2016;10:00;455,23;20;87,76;32;22;6,66;16;28,79;41;65;8,96;37,42;41;6;14,65;28
Mon;15;08;2016;10:15;447,98;19;90,81;32;19;6,66;15,5;28,9;40;62;8,98;35,31;41;7;14,82;27
Mon;15;08;2016;10:30;453,77;20;90,99;31;22;6,67;15,5;29,36;40;64;8,92;36,51;41;7;14,82;26
Mon;15;08;2016;10:45;455,2;20;89,43;31;22;6,67;15,5;29,36;41;62;8,97;41,54;41;7;14,73;25
Mon;15;08;2016;11:00;460,61;20;90,1;32;21;6,68;16;29,46;40;65;8,99;42,24;41;6;17,15;25
Mon;15;08;2016;11:15;465,73;20;89,58;32;20;6,68;16,5;29,49;40;63;8,9;42,17;42;7;23,42;25
Mon;15;08;2016;11:30;462,02;20;90,35;32;21;6,69;15,5;29,89;42;64;8,9;41,68;41;7;17,02;25
Mon;15;08;2016;11:45;460,14;21;87,75;32;22;6,69;15,5;30,16;39;64;8,9;38,06;42;7;21,08;25
Mon;15;08;2016;12:00;460,39;20;88,76;32;20;6,7;15,5;30,14;42;63;8,86;37,88;41;7;20,57;27
