Vodafone - Realtime Data;;;;;;;;;;;;;;;;;
Generated by: Tobias Conde;;;;;;;;;;;;;;;;;
At: January 31, 2018 11:09 (Europe/Lisbon);;;;;;;;;;;;;;;;;
From: January 01, 2017 00:00, To: December 31, 2017 23:59;;;;;;;;;;;;;;;;;
Rate: 15 minutes;;;;;;;;;;;;;;;;;
Exported by WiseMetering;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
weekday;day;month;year;time;EA+ AVAC OMCs Report (KWh);EA+ AVAC IT PDG (KWh);EA+ AVAC IT SNT (KWh);EA+ AVAC CMB (KWh);EA+ AVAC IT ALF1P-1 (KWh);EA+ AVAC FNC (KWh);EA+ AVAC IT FAR (KWh);EA+ AVAC IT BVTP0 (KWh);EA+ AVAC FMC (KWh);EA+ AVAC IT PTM (KWh);EA+ AVAC IT RAN (KWh);EA+ AVAC IT MAT (KWh);EA+ AVAC IT AVR (KWh)
Thu;21;09;2017;02:30;102,23;2,34;6,33;6,96;22,96;2,3;4,95;22,08;4,29;2,45;4,35;12,48;10,74
Thu;21;09;2017;02:45;109,12;3,33;8,81;6,96;22,96;2,3;4,95;22,01;4,26;2,73;4,2;16,43;10,17
Thu;21;09;2017;03:00;98,07;2,14;4,85;6,93;22,62;2,3;4,95;19,71;4,2;3,15;4,2;12,23;10,79
Thu;21;09;2017;03:15;104,12;3,33;7,32;6,92;22,85;2,3;4,95;19,82;3,98;2,47;4,05;15,78;10,35
Thu;21;09;2017;03:30;101,14;1,98;10,01;6,94;23,79;3,25;4,95;19,99;4,53;2,6;4,05;12,79;6,27
Thu;21;09;2017;03:45;103,45;2,69;6,94;6,91;23,94;3,33;4,95;20,56;4,51;2,63;3,5;15,79;7,71
Thu;21;09;2017;04:00;101,53;2,65;6,3;6,86;23,9;2,3;4,95;20,93;4,5;2,41;3,5;13,08;10,15
Thu;21;09;2017;04:15;103,31;2;7,66;6,86;23,52;2,3;4,95;21,27;4,49;2,78;3,25;14,85;9,36
Thu;21;09;2017;04:30;97,14;3,33;7,25;6,87;23,11;2,3;4,95;20,66;4,44;2,64;3,25;14,03;4,31
Thu;21;09;2017;04:45;94,41;1,73;6,8;6,85;24,25;2,3;4,95;20,46;3,82;2,57;3;14,06;3,62
Thu;21;09;2017;05:00;97,5;3,32;7,38;6,83;23,02;2,3;4,95;20,79;4,51;2,6;3;14,8;3,99
Thu;21;09;2017;05:15;85,65;1,67;5,07;6,81;23,29;2,3;4,95;14,24;4,45;2,35;2,8;13,2;4,51
Thu;21;09;2017;05:30;86,1;2,77;6,91;6,8;23,15;2,91;3,27;12,09;3,81;2,63;2,8;15,61;3,36
Thu;21;09;2017;05:45;89,3;2,47;9,65;6,79;22,93;3,44;3,58;13,29;4,49;2,28;2,75;12,84;4,79
Thu;21;09;2017;06:00;86,34;2,31;4,72;6,8;23,36;2,44;3,57;13,56;4,34;2,62;2,75;16,07;3,81
Thu;21;09;2017;06:15;83,86;1,84;8,26;6,77;22,84;2,3;3,57;13,7;3,83;2,33;2,6;12,5;3,32
Thu;21;09;2017;06:30;90,66;3,3;7,75;6,78;23,92;2,3;4,14;13,26;4,23;2,51;2,6;16,64;3,23
Thu;21;09;2017;06:45;83,7;1,69;7,6;6,78;24,46;2,29;4,14;12,56;3,93;2,06;2,45;12,43;3,33
Thu;21;09;2017;07:00;88,28;3,3;5,55;6,8;23,33;2,29;4,14;14,89;3,21;2,36;2,45;16,65;3,33
Thu;21;09;2017;07:15;86,07;1,84;7,77;6,8;24,18;2,29;4,14;14,39;3,54;2,25;2,45;12,89;3,55
Thu;21;09;2017;07:30;90,48;2,8;8,23;6,78;23,27;2,71;4,14;14,37;3,99;2,22;2,45;16,21;3,33
Thu;21;09;2017;07:45;89,43;2,3;7,6;6,76;23,85;3,45;5,14;13,12;4,34;2,22;2,45;13,66;4,54
Thu;21;09;2017;08:00;102,47;1,93;6,08;6,78;23,8;2,36;3,58;12,22;4,26;2,25;2,45;32,6;4,18
Thu;21;09;2017;08:15;107,81;3,32;8,41;6,75;23,31;2,33;3,65;13,6;3,97;2,25;2,6;34,41;3,22
Thu;21;09;2017;08:30;108,25;1,3;8,96;6,84;23,86;2,41;5,01;14,39;4,56;2,04;2,6;32,75;3,52
Thu;21;09;2017;08:45;111,32;3,31;13,14;6,93;24,37;2,4;5,29;13,21;4,26;2,54;2,65;29,8;3,42
Thu;21;09;2017;09:00;105,52;1,93;9,44;6,94;24,2;2,4;5,29;15,2;3,98;1,86;2,65;27,25;4,4
Thu;21;09;2017;09:15;122,81;3,31;16,29;6,97;24,35;2,4;1,98;15,03;4,51;2,25;10,46;31,05;4,21
Thu;21;09;2017;09:30;123,19;1,53;17,16;7,02;25,62;2,69;4,81;15,66;4,43;2,43;10,46;27,22;4,16
Thu;21;09;2017;09:45;124,54;3,33;17,12;7,07;24,56;3,57;4,81;15,94;3,97;2,37;10,54;27,25;4,02
Thu;21;09;2017;10:00;115,35;1,22;17,12;7,07;17,01;2,82;4,81;16,16;4,43;2,18;10,54;27,25;4,73
Thu;21;09;2017;10:15;121,05;3,44;17,09;7,1;17,27;2,43;4,81;18,71;4,39;2,42;10,71;27,28;5,41
Thu;21;09;2017;10:30;133,57;3,34;17,14;7,12;22,47;2,43;4,81;24,86;4,39;2,43;10,71;26,2;7,67
Thu;21;09;2017;10:45;148,24;1,54;17,24;7,17;25,78;2,43;4,36;30,43;4,37;2,59;10,9;26,05;15,39
Thu;21;09;2017;11:00;145,26;3,44;17,32;7,19;23,79;2,43;8,16;27,36;4,51;2,47;10,9;26,1;11,61
Thu;21;09;2017;11:15;146,14;2,01;17,41;7,2;25,64;2,42;7,5;26,73;7,87;2,64;10,08;26,05;10,58
Thu;21;09;2017;11:30;142,14;2,56;17,38;7,24;21,52;2,47;7,5;26,42;7,93;2,68;10,08;26,08;10,29
Thu;21;09;2017;11:45;152,41;3,44;17,41;7,27;30,48;3,84;2,38;27,7;7,92;2,65;11,76;26,52;11,03
Thu;21;09;2017;12:00;158,57;1,39;17,64;7,34;29,06;3;5,8;27,95;7,95;2,52;11,76;30,66;13,49
Thu;21;09;2017;12:15;152,3;3,46;17,43;7,4;28,51;2,44;3,83;27,99;6,59;2,61;10,89;26,14;15,01
Thu;21;09;2017;12:30;157,59;2,79;17,68;7,43;27,98;2,44;3,66;28,54;9,81;2,85;10,89;29,02;14,51
Thu;21;09;2017;12:45;154,33;1,6;17,75;7,52;29,13;2,45;3,74;28,39;8,95;2,73;11,03;26,48;14,56
Thu;21;09;2017;13:00;149,84;3,46;17,88;7,53;27,51;2,45;4,8;28,12;7,39;2,74;11,03;26,27;10,65
Thu;21;09;2017;13:15;154,7;1,64;17,99;7,57;28,4;2,44;5,86;27,81;7,78;2,84;12,42;26,23;13,73
Thu;21;09;2017;13:30;158,09;3,47;18,06;7,55;28,64;2,43;5,86;27,72;7,75;2,92;12,42;26,15;15,12
Thu;21;09;2017;13:45;148,72;1,74;18,25;7,57;27,62;3,56;2,11;27,68;7,05;3,18;11,64;26,18;12,14
Thu;21;09;2017;14:00;157,69;3,04;18,47;7,62;28,47;3,04;5,83;27,56;7,41;3,19;11,64;26,27;15,16
Thu;21;09;2017;14:15;156,06;2,31;18,51;7,59;26,82;2,44;5,83;27,63;9,49;3,19;13,08;26,25;12,92
Thu;21;09;2017;14:30;156,48;2,81;18,61;7,56;27,36;2,46;4,82;27,74;8,64;3,18;13,08;26,28;13,95
Thu;21;09;2017;14:45;165,47;2,86;31,26;7,57;27,8;2,45;4,82;27,81;7,55;3,19;11,06;26,17;12,93
Thu;21;09;2017;15:00;157,18;2,18;23,85;7,58;26,86;2,45;4,82;27,73;7,04;3,19;11,06;26,19;14,24
Thu;21;09;2017;15:15;161,83;3,1;25,64;7,57;26,56;2,55;4,82;28,04;7,15;3,2;14,06;26,19;12,95
Thu;21;09;2017;15:30;163,73;1,66;26,5;7,58;26,35;3,61;4,82;27,66;8,36;3,21;14,06;26,24;13,7
Thu;21;09;2017;15:45;156,03;3,09;22,68;7,59;26,76;2,95;1,36;26,91;9,53;3,22;12,35;26,19;13,41
Thu;21;09;2017;16:00;161,74;2,89;26,32;7,62;27,36;2,44;4,81;28,1;7,34;3,22;12,35;26,17;13,14
Thu;21;09;2017;16:15;158,76;1,93;26,08;7,62;27,96;2,44;4,81;28,25;7,98;3,21;11,39;26,16;10,93
Thu;21;09;2017;16:30;152,87;3,1;22,03;7,6;27,31;2,44;4,81;27,92;7,34;3,22;11,39;26,12;9,59
Thu;21;09;2017;16:45;157,14;1,91;25,98;7,56;27,07;2,45;4,81;28;7,03;3,22;12,9;26,09;10,13
Thu;21;09;2017;17:00;161,97;3,1;25,87;7,52;27,33;2,44;4,81;28,21;7,55;3,22;12,9;28,58;10,45
Thu;21;09;2017;17:15;157,11;1,9;21,43;7,54;26,34;2,72;5,97;28,19;8,04;3,21;11,33;26,19;14,26
Thu;21;09;2017;17:30;157,35;3,11;25,19;7,54;26,92;3,59;5,97;27,88;7,38;3,21;11,33;25,99;9,23
Thu;21;09;2017;17:45;152,08;1,98;21,66;7,51;26,28;2,74;4,82;29,91;7,06;3,21;11,27;25,96;9,67
Thu;21;09;2017;18:00;155,47;2,99;22,83;7,53;26,61;2,44;4,82;30,31;7,74;3,21;11,27;26,02;9,72
Thu;21;09;2017;18:15;155,3;2,42;21,51;7,49;26,31;2,43;4,82;30,47;9,95;3,2;10,71;25,97;10,04
Thu;21;09;2017;18:30;150,62;2,67;20,18;7,45;26,11;2,4;4,82;30,27;7,98;3,2;10,71;25,97;8,85
Thu;21;09;2017;18:45;151,9;3,14;22,1;7,45;25,28;2,32;4,82;28,14;7,75;3,2;11,24;25,95;10,52
Thu;21;09;2017;19:00;140,26;1,91;20,55;7,35;26,08;3,43;1,05;26,55;6,86;3,2;11,24;25,93;6,13
Thu;21;09;2017;19:15;143,2;3,13;21,77;7,33;26,21;2,96;4,77;25,77;6,85;3,19;10,51;25,86;4,86
Thu;21;09;2017;19:30;133,1;1,81;12,84;7,29;25,83;2,31;4,79;25,52;8,35;3,19;10,51;25,85;4,81
Thu;21;09;2017;19:45;139,74;3,08;17,97;7,26;25,5;2,56;4,44;26,38;8,46;3,19;10,64;25,79;4,47
Thu;21;09;2017;20:00;142,88;2;21,26;7,25;24,42;2,3;4,67;26,4;7,53;3,19;10,64;25,8;7,42
Thu;21;09;2017;20:15;140,27;3,04;19,87;7,21;26,1;2,3;4,81;26,51;6,78;3,2;10,24;25,84;4,38
Thu;21;09;2017;20:30;134,59;2,51;16,59;7,24;25,92;2,3;4,82;26,75;6,89;3,2;10,24;23,8;4,35
Thu;21;09;2017;20:45;127,97;2,6;17,21;7,23;25,94;2,91;4,61;25,85;7,69;3,23;11;15,33;4,39
Thu;21;09;2017;21:00;130,82;2,35;16,82;7,06;24,75;3,38;4,72;26,74;9,59;3,24;11;13,48;7,7
Thu;21;09;2017;21:15;130,37;2,77;19,74;7,21;25,68;2,3;6,13;26,54;7,66;3,24;10;14,97;4,11
Thu;21;09;2017;21:30;129,07;1,98;18,9;6,99;25,93;2,3;6,13;26,84;7,59;3,26;10;14,94;4,2
Thu;21;09;2017;21:45;121,68;3,1;14,5;6,75;25,66;2,3;1,53;26,54;6,77;3,22;10,72;16,64;3,96
Thu;21;09;2017;22:00;124,16;2,58;15,79;6,67;25,8;2,3;4,65;25,13;6,76;3,24;10,72;12,89;7,65
Thu;21;09;2017;22:15;118,58;2,35;8,86;6,59;25,58;2,3;4,78;26,32;7,33;3,21;9,56;16,89;4,82
Thu;21;09;2017;22:30;111,29;2,66;10,55;6,56;26,25;2,93;4,53;19,75;6,67;3,21;9,56;12,34;6,27
Thu;21;09;2017;22:45;112,73;2,33;8,22;6,51;25,77;3,32;5,08;20;6,7;3,21;10,6;16,55;4,45
Thu;21;09;2017;23:00;109,91;2,92;5,83;6,45;26,66;2,31;5,08;20,78;6,67;3,23;10,6;12,84;6,55
Thu;21;09;2017;23:15;112,4;2,03;10,45;6,42;25,28;2,3;5,08;20,81;6,66;3,18;10,39;15,63;4,19
Thu;21;09;2017;23:30;109,84;3,09;6,78;6,4;25,86;2,31;5,08;20,69;6,56;3,22;10,39;14,31;5,15
Thu;21;09;2017;23:45;107,61;1,96;8;6,38;26,07;2,3;5,08;20,62;5,15;3,19;9,93;14,15;4,79
Fri;22;09;2017;00:00;112,26;3,13;10,01;6,35;25,03;2,3;5,08;20,38;5,53;3,15;9,93;15,2;6,17
Fri;22;09;2017;00:15;105,28;1,83;7,47;6,29;26,12;2,31;5,08;20,38;5,49;3,16;9,78;13,19;4,19
Fri;22;09;2017;00:30;107,61;3,09;9,6;6,3;24,92;3,13;2,01;20,38;5,48;3,18;9,78;15,95;3,81
Fri;22;09;2017;00:45;100,98;1,92;4,98;6,3;25,46;3,22;4,57;20,38;5,2;3,19;9,15;12,58;4,03
Fri;22;09;2017;01:00;110,92;3,05;10,28;6,29;24,7;2,3;4,6;22,9;5,38;3,15;9,15;13,61;5,52
Fri;22;09;2017;01:15;104,55;2,05;5,67;6,29;24,24;2,3;4,38;22,9;6,02;3,22;9,34;14,82;3,33
Fri;22;09;2017;01:30;108,45;3,14;8,46;6,29;24,6;2,31;4,66;22,9;5,02;3,14;9,34;14,8;3,79
Fri;22;09;2017;01:45;104,97;1,8;7,2;6,3;25,21;2,31;6,34;22,9;6,32;3,15;7,61;12,62;3,23
Fri;22;09;2017;02:00;91,7;3,15;6,97;6,28;24,36;2,31;6,34;9,81;5,02;3,18;7,61;12,83;3,85
Fri;22;09;2017;02:15;96,11;1,8;6,24;6,28;24,47;2,31;1,41;17,88;6,17;3,15;7,74;14,83;3,85
Fri;22;09;2017;02:30;98,3;2,84;8,48;6,27;24,29;3,11;4,65;15,86;5,08;3,17;7,74;13,7;3,13
Fri;22;09;2017;02:45;92,97;2,37;6,1;6,28;24,55;3,27;4,65;15,19;5,09;3,15;5,36;13,33;3,63
Fri;22;09;2017;03:00;96,5;3,23;7,33;6,29;24,33;2,31;4,65;16,53;5,47;3,14;5,36;13,95;3,91
Fri;22;09;2017;03:15;92,76;2,47;7,69;6,28;24,61;2,31;4,65;14,32;5,01;3,14;4,08;13,88;4,33
Fri;22;09;2017;03:30;86,89;2,72;4,27;6,28;24,12;2,32;4,65;15,04;5,02;3,14;4,08;11,91;3,33
Fri;22;09;2017;03:45;91,55;2,34;8,93;6,29;24,55;2,57;4,43;10,39;5,39;3,14;3,98;13,39;6,16
Fri;22;09;2017;04:00;87,5;3,01;4,39;6,28;24,13;2,3;4,67;12,51;5,12;3,14;3,98;13,86;4,12
Fri;22;09;2017;04:15;85,01;2,3;5,52;6,27;24,2;2,31;4,62;8,21;5,02;3,13;3,84;13,32;6,26
Fri;22;09;2017;04:30;93,04;2,67;8,82;5,45;24,45;3,42;4,95;11,3;5,04;3,13;3,84;13,37;6,6
Fri;22;09;2017;04:45;81,16;2,99;4,53;4,82;24,04;2,89;4,95;8,35;5,46;3,13;3,69;12,83;3,49
Fri;22;09;2017;05:00;87,71;2,38;4,29;8;24,63;2,31;4,95;10,71;5,02;3,13;3,69;11,9;6,69
Fri;22;09;2017;05:15;90,96;3,28;9,53;7,99;24,26;2,3;4,95;9;5,02;3,13;3,71;13,82;3,98
Fri;22;09;2017;05:30;87,47;1,69;4,48;7,99;25,54;2,3;4,95;9,72;5,05;3,12;3,71;13,31;5,61
Fri;22;09;2017;05:45;90,84;3,35;7,13;7,98;25,45;2,3;4,95;8,15;5,19;3,13;3,61;13,31;6,29
Fri;22;09;2017;06:00;88;1,87;5,62;7,98;25,14;2,31;4,95;9,88;5,28;3,12;3,61;13,32;4,93
Fri;22;09;2017;06:15;84,59;2,44;6,74;7,97;25,4;2,3;3,95;6,42;5,32;3,12;3,43;11,93;5,58
Fri;22;09;2017;06:30;89,76;3,04;5,61;7,97;24,44;2,42;3,95;11,05;5,47;2,61;3,43;12,58;7,2
Fri;22;09;2017;06:45;85,88;1,83;6,26;7,99;25,22;3,44;3,95;7,93;5,39;3,03;2,91;14,07;3,89
Fri;22;09;2017;07:00;92,3;3,38;6,22;8,05;25,12;2,75;6,12;9,43;5,4;2,94;2,91;13,42;6,56
Fri;22;09;2017;07:15;86,97;2,22;6,61;8,03;24,67;2,3;6,12;7,52;5,41;2,53;2,91;13;5,67
Fri;22;09;2017;07:30;84,64;2,38;4,32;8,02;24,38;2,29;4,33;9,82;5,61;3,14;2,91;12,02;5,42
Fri;22;09;2017;07:45;88,02;3,39;5,47;8;24,33;2,3;4,33;8,53;5,32;2,43;2,91;13,79;7,23
Fri;22;09;2017;08:00;90,76;2,3;7,9;8,01;24,56;2,29;4,33;11,36;5,01;2,51;2,91;14,08;5,5
Fri;22;09;2017;08:15;101,63;2,12;4,57;8;24,61;2,11;4,33;10,88;5,03;2,86;3,1;29,07;4,94
Fri;22;09;2017;08:30;113,73;3,05;5,64;8,09;24,43;2,72;4,33;20,5;5,15;2,51;3,1;26,82;7,39
Fri;22;09;2017;08:45;114,73;2,19;8,82;8,13;24,44;3,03;4,33;18,99;5,16;3,1;3,61;27,02;5,9
Fri;22;09;2017;09:00;112,23;3,33;4,52;8,12;25,05;2;4,33;21,4;5,18;2,23;3,61;27,02;5,43
Fri;22;09;2017;09:15;112,32;1,91;7,59;8,16;24,56;2,02;4,33;21,59;5,19;2,84;3,65;24,27;6,22
Fri;22;09;2017;09:30;125,46;2,8;19,74;8,17;26,21;2,02;3,43;21,47;4,86;2,94;3,65;22,97;7,2
Fri;22;09;2017;09:45;125,72;2,53;14,93;8,18;25,24;2,02;4,49;21,58;7,58;2,63;3,79;26,38;6,37
Fri;22;09;2017;10:00;127,58;3,43;15,16;8,19;24,99;2,02;4,75;21,88;8,76;2,56;3,79;27,2;4,85
Fri;22;09;2017;10:15;130,23;1,93;15,22;8,2;27,5;2,02;4,72;22,42;8,72;2,35;5,05;25,75;6,36
Fri;22;09;2017;10:30;130,86;2,83;15,27;8,21;26,1;2,05;4,73;24,26;8,74;3,16;5,05;23,05;7,42
Fri;22;09;2017;10:45;139,75;2,54;15,32;8,22;26,43;3,17;4,93;28,55;8,67;2,54;6,81;26,24;6,33
Fri;22;09;2017;11:00;142,47;3,44;16,23;8,21;26,15;2,84;5,9;28,4;8,62;3,16;6,81;27,21;5,51
Fri;22;09;2017;11:15;151,77;1,74;23,61;8,22;25,3;2,02;5,9;28,2;8,69;2,92;9,89;27,18;8,1
Fri;22;09;2017;11:30;149,15;3,45;20,14;8,24;27,05;2,02;5,9;28,19;8,68;2,63;9,89;22,96;10
Fri;22;09;2017;11:45;153,29;1,46;21,03;8,25;23,59;2,02;5,9;28,08;8,65;3,18;11,28;25,82;14,03
Fri;22;09;2017;12:00;158,62;3,43;22,93;8,27;26,08;2,03;5,9;27,97;9,38;2,99;11,28;27,21;11,17
Fri;22;09;2017;12:15;160,46;3,45;23,42;8,26;25,84;2,03;5,9;28,74;9,29;2,9;13;27,29;10,34
Fri;22;09;2017;12:30;157,41;1,43;23,55;8,29;26,94;2,1;5,9;28,2;9,29;3,19;13;24,4;11,12
Fri;22;09;2017;12:45;160,28;3,44;23,89;7,94;26,67;3,18;5,9;28,27;8,85;3,19;13,54;23,73;11,68
Fri;22;09;2017;13:00;167,23;3,42;26,53;7,71;29,13;2,58;5,9;28,08;9,3;3,19;13,54;27,29;10,58
Fri;22;09;2017;13:15;158,93;1,31;23,49;7,76;27,72;2,04;5,9;28,56;9,25;3,19;12,64;27,29;9,79
Fri;22;09;2017;13:30;159,37;3,46;23,57;7,71;26,29;2,04;5,9;27,85;9,24;3,19;12,64;27,32;10,17
Fri;22;09;2017;13:45;159,39;2,79;27,98;7,72;26,38;2,03;5,9;27,78;9,22;3,2;13;23,39;10
Fri;22;09;2017;14:00;163,74;1,85;24,72;7,74;28,64;2,03;5,9;28,54;8,7;3,2;13;26,94;12,48
Fri;22;09;2017;14:15;170,13;3,11;26,7;7,85;27,99;2,02;5,9;27,29;9,26;3,19;12,77;31,55;12,49
Fri;22;09;2017;14:30;159,55;2,32;26,59;7,82;23,88;2,02;5,9;28,61;9,24;3,19;12,77;27,35;9,85
Fri;22;09;2017;14:45;166,86;1,98;28,13;7,85;29,46;3,01;4,88;28,43;8,8;3,2;13,14;27,44;10,55
Fri;22;09;2017;15:00;165,02;3,1;27,51;7,93;26,01;2,86;5,55;27,33;9,2;3,2;13,14;27,43;11,77
Fri;22;09;2017;15:15;164,37;3,1;27,37;7,95;26,51;2,03;5,13;27,9;9,21;3,21;12,72;26,94;12,3
Fri;22;09;2017;15:30;159,11;3,09;26,18;7,98;27,14;2,03;5,13;28,44;9,25;3,21;12,72;23,31;10,62
Fri;22;09;2017;15:45;165,56;2,14;28,16;7,96;28,44;2,04;5,13;28,86;9,29;3,21;12,71;26,42;11,2
Fri;22;09;2017;16:00;166,16;2,18;28,15;7,96;27,19;2,03;5,13;27,5;9,28;3,22;12,71;27,37;13,45
Fri;22;09;2017;16:15;162,29;1,08;29,21;7,94;26,24;2,03;5,13;28,56;9,31;3,22;12,48;27,54;9,55
Fri;22;09;2017;16:30;167,06;3;27,12;7,95;29,99;2,43;5,13;28,15;9,27;3,22;12,48;27,54;10,79
Fri;22;09;2017;16:45;163,05;3,09;25,92;7,93;27,67;3,18;5,13;27,57;8,96;3,22;13,05;26,47;10,86
Fri;22;09;2017;17:00;160,79;3,09;25,82;7,91;25,96;2,29;5,13;28,59;8,76;3,23;13,05;23,49;13,48
Fri;22;09;2017;17:15;164,58;2,97;27,34;7,88;29,29;2,03;5,13;28,59;8,68;3,22;12,35;27,13;9,96
Fri;22;09;2017;17:30;159,52;1,42;27,29;7,85;27,17;2,02;5,13;27,31;8,65;3,23;12,35;27,5;9,62
Fri;22;09;2017;17:45;160,66;3,13;26,97;7,64;25,54;2,01;3,25;27,8;8,66;3,22;12,49;27,46;12,5
Fri;22;09;2017;18:00;160,32;3,13;24,95;7,44;27,21;2,01;3,59;28,14;8,65;3,22;12,49;27,45;12,06
Fri;22;09;2017;18:15;155,26;1,86;25,86;7,38;27,79;2,01;4,67;26,96;8,64;3,22;12,14;24,93;9,8
Fri;22;09;2017;18:30;150,69;2,77;22,98;7,26;25,87;3,08;4,67;27,26;8,46;3,22;12,14;23,67;9,31
Fri;22;09;2017;18:45;154,12;3,13;22,4;7,2;25,48;2,7;4,67;27,88;8,35;3,21;12,26;27,21;9,63
Fri;22;09;2017;19:00;150,54;3,13;21,03;6,88;27,95;1,92;4,67;26,83;8,59;3,21;12,26;27,21;6,86
Fri;22;09;2017;19:15;146,68;1,45;20,59;6,82;26,95;1,91;4,67;27,6;8,57;3,2;12,62;26,68;5,62
Fri;22;09;2017;19:30;140,38;3,13;19,35;6,72;24,62;1,91;5,8;27,11;8,54;3,19;12,62;23,06;4,33
Fri;22;09;2017;19:45;144,65;3,13;21,16;6,65;27,27;1,91;5,8;26,36;8,53;3,21;11,92;24,66;4,07
Fri;22;09;2017;20:00;142,61;1,6;17,34;6,6;26,51;1,9;5,8;27,87;8,44;3,19;11,92;27,01;4,43
Fri;22;09;2017;20:15;140,53;2,98;21,5;6,56;24,08;1,91;5,8;25,9;8,46;3,19;9,12;27,04;4
Fri;22;09;2017;20:30;138,3;3,12;17,65;6,52;25,77;2,85;5,8;26,27;8,46;3,2;9,12;25,59;3,95
Fri;22;09;2017;20:45;134,41;3,11;19,31;6,48;26,02;2,78;4,75;27,15;8,44;3,19;8,92;20,3;3,98
Fri;22;09;2017;21:00;124,35;1,22;17,97;6,46;23,39;1,91;5,49;26,31;8,17;3,18;8,92;13,71;7,63
Fri;22;09;2017;21:15;121,96;3,11;15,49;6,4;24,66;1,91;5,5;27,15;8,18;3,19;9,01;11,08;6,27
Fri;22;09;2017;21:30;118,69;3,12;11,03;6,36;26,45;1,91;5,58;26,99;8,49;3,19;9,01;12,7;3,87
Fri;22;09;2017;21:45;118,17;1,76;11,25;6,36;25,48;1,9;4,42;25,94;8,48;3,17;9,18;12,83;7,42
Fri;22;09;2017;22:00;116,94;2,75;11,09;6,33;23,82;1,9;4,42;26,73;7,95;3,17;9,18;15,64;3,99
Fri;22;09;2017;22:15;120,3;3,13;10,71;6,32;27,02;1,9;4,42;27,2;8,39;3,18;9,15;12,78;6,1
Fri;22;09;2017;22:30;116,33;3,05;10,97;6,31;24,17;3,02;4,42;26,18;8,4;3,18;9,15;12,77;4,72
Fri;22;09;2017;22:45;116,29;1,65;7,59;6,3;24,23;2,79;4,42;26,31;8,37;3,17;9,19;15,77;6,51
Fri;22;09;2017;23:00;118,94;3,13;10,91;6,32;26,51;1,9;3,16;27,55;8,42;3,17;9,19;12,14;6,55
Fri;22;09;2017;23:15;115,78;3,13;7,38;6,29;26,59;1,9;4,82;26,12;8,43;3,18;9,29;14,89;3,77
Fri;22;09;2017;23:30;113,48;1,48;8,23;6,29;24,65;1,9;4,82;25,8;8,34;3,17;9,29;13,35;6,15
Fri;22;09;2017;23:45;108,87;3,12;7,01;6,29;24,65;1,9;1,61;26,84;7,35;3,16;9,27;13,96;3,71
Sat;23;09;2017;00:00;113,13;3,13;9,1;6,31;26,71;4,29;3,93;21,11;5,1;2,89;9,27;14,31;6,98
Sat;23;09;2017;00:15;106,94;1,42;7,78;6,27;25,44;4,61;7,68;21,11;3,87;3,15;9,33;13,03;3,25
Sat;23;09;2017;00:30;109,04;3,13;6,36;6,27;24,16;2,9;7,68;18,93;5,13;3,14;9,33;15,12;6,9
Sat;23;09;2017;00:45;101,39;3,14;9,07;6,28;25,35;2,82;2,3;19,39;4,48;3,14;9,12;12,38;3,93
Sat;23;09;2017;01:00;106,81;1,49;5,87;6,28;24,2;2,83;5,61;19,79;4,26;3,14;9,12;15,37;8,85
Sat;23;09;2017;01:15;98,41;3,06;6,37;6,26;23,86;3,27;5,53;19,12;5,24;3,14;6,39;12,23;3,95
Sat;23;09;2017;01:30;107,13;3,14;10,14;6,27;24,79;3,55;7,15;19,3;3,87;3,13;6,39;15,57;3,83
Sat;23;09;2017;01:45;97,43;2,02;4,17;6,27;24,99;2,84;7,15;20,31;4,64;3,13;6,16;12,03;3,73
Sat;23;09;2017;02:00;95,04;2,69;6,54;6,26;23,97;3,84;2,18;17,79;4,6;3,13;6,16;14,85;3,03
Sat;23;09;2017;02:15;98,35;3,14;10,49;5,5;25,16;3,09;5,49;14,62;3,88;3,13;5,95;12,6;5,3
Sat;23;09;2017;02:30;92,93;1,57;5,22;4,92;24,97;2,84;5,49;16,13;4,95;3,13;5,95;12,02;5,73
Sat;23;09;2017;02:45;98,36;3,42;7,38;7,14;23,5;3,95;5,51;16,25;4,13;3,13;5,18;14,37;4,41
Sat;23;09;2017;03:00;89,98;3,39;5,1;7,17;24,76;2,84;4,12;14,76;3,88;2,85;5,18;12,31;3,61
Sat;23;09;2017;03:15;98,82;3,38;10,44;7,17;25,5;3,93;4,12;16,78;5,09;2,42;4,81;11,87;3,32
Sat;23;09;2017;03:30;84,06;1,49;4,28;7,19;23,65;2,84;4,12;12,91;3,87;2,9;4,81;11,85;4,16
Sat;23;09;2017;03:45;89,84;3,34;5,65;7,18;23,47;3,43;4,12;16,04;3,88;2,58;4,64;11,86;3,65
Sat;23;09;2017;04:00;91,9;3,09;8,55;7,18;25,81;3,39;4,12;13,12;4,06;2,87;4,64;11,85;3,23
Sat;23;09;2017;04:15;85,56;1,82;4,3;7,18;24,24;2,94;4,12;10,28;4,94;2,41;4,26;11,84;7,24
Sat;23;09;2017;04:30;82,81;3,35;6,21;4,89;23,95;4,06;4,12;8,24;3,88;2,63;4,26;11,84;5,38
Sat;23;09;2017;04:45;84,26;1,48;8,67;2,09;26,18;2,84;4,18;12,44;4,05;2,36;4,26;11,85;3,86
